																																																					  0.00	165.51	126.22	195.55	185.09	187.99	161.82	212.28	203.86	140.42	183.87	170.60	153.85	164.93	182.46	195.55	149.91	161.47	169.64	163.39	196.70	206.65	188.01	211.49	209.89	211.06	179.04	250.03	200.78	230.35	171.31	234.56	243.89		D0MXP9_PHYIT_957-1148 53
																																																						  0.00	171.08	160.38	181.40	184.35	215.90	182.14	159.77	204.82	230.27	137.80	170.06	196.09	182.72	188.37	197.66	157.63	222.65	151.12	178.94	234.86	196.88	195.30	175.35	192.34	175.35	244.16	214.42	197.66	202.23	197.55	209.45		Q8MKJ8_DROME_144-324 54
																																																							  0.00	189.72	182.66	195.55	177.09	174.65	215.45	157.63	228.98	187.63	188.42	154.63	175.35	188.71	151.15	162.98	163.27	168.52	143.72	220.91	192.34	159.89	235.14	221.72	200.01	200.84	223.41	226.49	172.67	195.15	220.11		D0NMG0_PHYIT_279-489 55
																																																								  0.00	200.84	211.95	168.70	168.18	251.98	170.69	205.84	174.34	214.16	185.09	180.90	237.59	196.29	184.14	225.42	182.57	135.43	203.38	206.09	181.40	277.49	254.88	177.64	243.08	227.21	218.58	148.02	237.42	219.24		B8C8I7_THAPS_81-294 56
																																																									  0.00	205.39	205.06	172.52	332.62	159.24	186.47	192.98	178.49	232.51	150.48	246.57	200.73	192.43	203.10	201.03	200.48	189.21	157.17	200.78	261.67	229.50	161.88	231.19	219.24	220.11	187.63	199.23	229.50		Q22XZ6_TETTS_144-333 57
																																																										  0.00	209.82	181.95	106.66	203.19	216.71	185.63	190.00	255.85	202.04	148.67	210.29	212.98	232.51	211.19	181.29	200.84	216.06	234.27	106.39	138.66	214.42	215.01	216.06	203.10	203.71	164.16	229.50		Q4P940_USTMA_827-1016 58
																																																											  0.00	214.89	229.16	152.70	181.59	216.71	201.11	186.71	160.59	220.91	165.60	217.92	241.20	203.13	178.94	208.31	214.89	252.72	233.85	230.18	215.90	214.89	216.91	242.30	 10.09	227.44	291.95		B9F0Z0_ORYSJ_387-537 59
																																																												  0.00	196.19	169.22	195.97	197.16	188.86	196.96	157.09	238.61	194.06	206.36	207.18	200.96	188.82	193.12	204.20	171.08	226.09	257.77	146.64	218.40	298.79	240.30	202.23	209.85	190.30		B8BQ30_THAPS_365-549 60
																																																													  0.00	219.52	241.20	197.16	207.78	241.20	171.95	146.73	226.71	212.09	201.64	189.32	274.54	279.72	305.21	212.28	 54.09	156.96	265.70	234.86	201.56	231.19	224.11	173.04	289.79		V5IMN0_NEUCR_493-676 61
																																																														  0.00	195.43	175.35	174.14	170.46	157.04	220.91	180.35	146.88	197.81	154.09	 55.33	195.20	142.21	179.12	206.20	210.29	180.61	188.95	262.40	180.35	152.90	219.42	208.93		B9G4T6_ORYSJ_322-427 62
																																																															  0.00	186.07	180.82	223.62	145.38	200.03	252.95	195.00	194.33	193.29	143.20	195.15	218.29	242.14	231.19	216.71	205.24	253.56	206.09	254.88	184.10	212.98	218.40		Q55CZ7_DICDI_2-179 63
																																																																  0.00	188.71	179.36	148.02	176.33	157.63	182.14	191.92	182.14	197.89	251.65	210.86	196.12	191.22	158.56	210.86	180.56	186.63	212.44	202.23	180.78	183.62		F8WJ74_MOUSE_365-496 64
																																																																	  0.00	176.93	150.78	188.42	173.86	171.35	189.32	165.90	172.67	250.49	215.65	183.36	205.24	185.70	208.99	197.55	221.82	201.73	175.35	232.64	226.31		Q86AF6_DICDI_540-708 65
																																																																		  0.00	173.66	257.77	 92.55	172.26	 93.36	175.35	204.49	235.77	207.78	226.71	247.76	229.50	198.45	225.23	228.65	198.47	200.73	296.23	224.24		B8CDL4_THAPS_224-415 66
																																																																			  0.00	162.64	167.26	194.03	180.71	194.03	164.48	220.91	217.77	193.74	174.48	168.70	195.43	228.52	195.58	237.02	171.31	199.23	249.29		D0NJ57_PHYIT_385-538 67
																																																																				  0.00	254.24	213.87	221.75	212.09	196.84	202.44	254.88	207.18	138.46	 75.16	240.30	235.77	202.33	232.04	224.11	185.23	212.28		YL072_YEAST_390-578 68
																																																																					  0.00	208.99	109.42	212.98	235.51	270.21	213.60	220.11	248.69	273.72	166.48	211.12	235.14	227.53	185.52	216.53	227.53		B8C2T9_THAPS_869-1064 69
																																																																						  0.00	176.17	  8.07	156.69	156.62	199.23	176.14	218.18	214.76	214.49	231.68	196.70	228.42	193.50	234.22	224.69		Q4QEC5_LEIMA_378-547 70
																																																																							  0.00	184.73	214.32	226.31	215.01	243.00	242.14	244.96	196.09	259.65	245.89	193.32	254.88	270.77	215.24		B8CDL2_THAPS_184-373 71
																																																																								  0.00	156.69	163.39	208.87	187.22	195.00	212.98	201.03	231.68	187.22	220.00	193.50	251.01	237.23		Q4QEC6_LEIMA_54-221 72
																																																																									  0.00	215.29	169.51	164.00	203.19	232.64	177.87	197.89	205.79	225.06	178.94	213.36	175.35		Q8VZF8_ARATH_257-370 73
																																																																										  0.00	196.70	236.68	229.87	211.95	206.94	243.08	230.75	273.39	193.50	234.56	292.80		Q4Q507_LEIMA_35-214 74
																																																																											  0.00	226.31	297.51	228.98	209.45	205.48	192.90	201.64	211.12	230.71	250.03		C4LUM2_ENTHI_46-249 75
																																																																												  0.00	201.56	197.72	171.08	126.63	256.81	281.83	286.06	245.89	140.13		I7MCY9_TETTS_788-993 76
																																																																													  0.00	131.44	270.21	222.65	220.91	204.03	225.70	190.48	248.69		Q5BB65_EMENI_853-1030 77
																																																																														  0.00	226.95	250.03	227.80	207.96	213.36	176.93	225.06		YFE2_YEAST_402-586 78
																																																																															  0.00	224.52	222.65	220.08	226.09	225.42	161.88		B8BUE2_THAPS_254-437 79
																																																																																  0.00	249.06	225.06	250.12	279.72	112.69		Q23QL2_TETTS_311-513 80
																																																																																	  0.00	241.20	236.23	221.82	295.19		Q7RWT3_NEUCR_945-1126 81
																																																																																		  0.00	283.94	226.56	260.66		D0NHH4_PHYIT_394-641 82
																																																																																			  0.00	244.79	266.40		Q6K8R7_ORYSJ_365-458 83
																																																																																				  0.00	322.50		B8LDM5_THAPS_929-1109 84
																																																																																					  0.00		I7M5W4_TETTS_346-560 85
