B9FU30_ORYSJ_284-472	B9FU30_ORYSJ_849-1024	Q5Z6I4_ORYSJ_261-445	Q5Z6I4_ORYSJ_857-1036	D0NKW7_PHYIT_491-663	D0NKW7_PHYIT_696-864	Q22US2_TETTS_932-1154	Q22US2_TETTS_1211-1402	Q22US2_TETTS_1444-1649	B9G1J5_ORYSJ_289-475	B9G1J5_ORYSJ_898-1071	C2GR1_ARATH_236-423	C2GR1_ARATH_844-1019	A9TQ08_PHYPA_235-415	A9TQ08_PHYPA_826-1012	C2GR2_ARATH_238-426	C2GR2_ARATH_849-1023	B9F3V9_ORYSJ_332-515	B9F3V9_ORYSJ_899-1075	A9SDA2_PHYPA_232-412	A9SDA2_PHYPA_817-1004	A9TQF1_PHYPA_224-401	A9TQF1_PHYPA_820-1003	Q7XKT6_ORYSJ_248-436	Q7XKT6_ORYSJ_859-1033	YSP2_YEAST_841-1021	YSP2_YEAST_1046-1230	A9RSX7_PHYPA_212-394	A9RSX7_PHYPA_807-992	F4HVW5_ARATH_257-449	YHO0_YEAST_751-934	YHO0_YEAST_957-1143	B9G4K6_ORYSJ_394-582	GRM1B_HUMAN_55-233	GRM1B_HUMAN_321-502	GRM1B_MOUSE_321-502	GRM1C_HUMAN_107-289	GRM1C_HUMAN_312-494	B3KUR5_HUMAN_45-223	GRM1C_MOUSE_107-289	Q8W4D4_ARATH_391-576	I7M7X5_TETTS_1013-1226	I7M7X5_TETTS_1307-1507	Q2MGF5_CAEEL_57-244	J3KR86_HUMAN_127-303	Q55FU7_DICDI_479-662	GRM1A_MOUSE_365-539	C4M0I0_ENTHI_201-371	C4M0I0_ENTHI_381-531	B3KQF7_HUMAN_127-303	Q8MRR1_DROME_41-220	Q86AF7_DICDI_286-471	D0MXP9_PHYIT_957-1148	Q8MKJ8_DROME_144-324	D0NMG0_PHYIT_279-489	B8C8I7_THAPS_81-294	Q22XZ6_TETTS_144-333	Q4P940_USTMA_827-1016	B9F0Z0_ORYSJ_387-537	B8BQ30_THAPS_365-549	V5IMN0_NEUCR_493-676	B9G4T6_ORYSJ_322-427	Q55CZ7_DICDI_2-179	F8WJ74_MOUSE_365-496	Q86AF6_DICDI_540-708	B8CDL4_THAPS_224-415	D0NJ57_PHYIT_385-538	YL072_YEAST_390-578	B8C2T9_THAPS_869-1064	Q4QEC5_LEIMA_378-547	B8CDL2_THAPS_184-373	Q4QEC6_LEIMA_54-221	Q8VZF8_ARATH_257-370	Q4Q507_LEIMA_35-214	C4LUM2_ENTHI_46-249	I7MCY9_TETTS_788-993	Q5BB65_EMENI_853-1030	YFE2_YEAST_402-586	B8BUE2_THAPS_254-437	Q23QL2_TETTS_311-513	Q7RWT3_NEUCR_945-1126	D0NHH4_PHYIT_394-641	Q6K8R7_ORYSJ_365-458	B8LDM5_THAPS_929-1109	I7M5W4_TETTS_346-560	
80.80	80.49	82.40	81.30	71.31	78.33	80.65	82.79	80.80	83.20	80.49	81.60	80.33	78.40	76.42	79.20	82.93	81.60	83.74	79.20	77.24	79.20	79.67	80.80	78.86	84.68	84.30	82.40	73.98	74.40	83.20	85.60	0.00	81.60	81.60	81.60	78.40	78.40	78.40	77.60	36.80	83.20	80.33	79.20	80.80	72.80	80.00	81.60	81.73	80.80	74.40	79.20	78.40	79.20	79.20	73.60	77.60	80.80	47.71	75.20	84.80	75.95	82.26	77.89	84.00	83.20	78.85	84.80	77.60	80.00	82.40	79.17	72.86	82.40	80.65	85.60	89.60	85.60	75.81	87.20	78.40	85.60	57.75	80.00	87.20	
74.40	81.30	71.20	82.93	86.07	83.33	83.06	81.97	81.60	72.80	82.93	68.00	77.05	76.00	78.05	69.60	78.05	76.80	80.49	77.60	77.24	77.60	78.05	72.00	80.49	79.84	79.34	75.20	82.93	77.60	80.00	82.40	81.60	0.00	0.00	2.40	41.60	41.60	41.60	41.60	81.60	83.20	81.97	68.80	46.40	76.80	46.40	81.60	81.73	46.40	63.20	68.80	77.60	65.60	80.80	78.40	79.20	76.00	86.24	79.20	82.40	81.01	82.26	53.68	83.20	83.20	79.81	80.80	81.60	80.00	84.80	79.17	81.43	84.80	79.84	82.40	81.60	76.00	77.42	84.00	78.40	87.20	83.10	79.20	83.20	
74.40	81.30	71.20	82.93	86.07	83.33	83.06	81.97	81.60	72.80	82.93	68.00	77.05	76.00	78.05	69.60	78.05	76.80	80.49	77.60	77.24	77.60	78.05	72.00	80.49	79.84	79.34	75.20	82.93	77.60	80.00	82.40	81.60	0.00	0.00	2.40	41.60	41.60	41.60	41.60	81.60	83.20	81.97	68.80	46.40	76.80	46.40	81.60	81.73	46.40	63.20	68.80	77.60	65.60	80.80	78.40	79.20	76.00	86.24	79.20	82.40	81.01	82.26	53.68	83.20	83.20	79.81	80.80	81.60	80.00	84.80	79.17	81.43	84.80	79.84	82.40	81.60	76.00	77.42	84.00	78.40	87.20	83.10	79.20	83.20	
74.40	81.30	71.20	82.93	85.25	83.33	83.06	81.97	82.40	72.80	82.93	68.80	77.05	76.80	78.05	70.40	78.05	76.80	81.30	77.60	77.24	77.60	78.05	72.00	81.30	80.65	79.34	76.00	82.93	77.60	80.00	83.20	81.60	2.40	2.40	0.00	42.40	42.40	42.40	42.40	81.60	82.40	81.97	68.00	46.40	76.80	46.40	81.60	82.69	46.40	63.20	68.80	77.60	65.60	80.80	78.40	79.20	76.00	86.24	79.20	82.40	81.01	81.45	52.63	82.40	83.20	78.85	80.80	81.60	79.17	84.80	79.17	81.43	84.80	79.84	81.60	81.60	75.20	77.42	84.00	77.60	87.20	83.10	79.20	82.40	
72.00	79.67	72.00	83.74	80.33	83.33	83.06	81.97	82.40	72.00	82.93	68.80	76.23	73.60	82.93	72.00	81.30	74.40	83.74	78.40	80.49	76.00	79.67	73.60	81.30	78.23	72.73	78.40	85.37	80.00	78.40	75.20	78.40	41.60	41.60	42.40	0.00	0.00	0.00	8.80	80.80	82.40	77.05	68.00	47.20	76.80	47.20	84.00	81.73	48.00	66.40	74.40	79.20	67.20	82.40	76.80	79.20	76.80	80.73	73.60	78.40	78.48	78.23	52.63	80.80	82.40	78.85	77.60	84.80	80.00	84.00	80.00	84.29	85.60	77.42	80.80	79.20	75.20	81.45	81.60	80.00	88.00	78.87	80.80	82.40	
72.00	79.67	72.00	83.74	80.33	83.33	83.06	81.97	82.40	72.00	82.93	68.80	76.23	73.60	82.93	72.00	81.30	74.40	83.74	78.40	80.49	76.00	79.67	73.60	81.30	78.23	72.73	78.40	85.37	80.00	78.40	75.20	78.40	41.60	41.60	42.40	0.00	0.00	0.00	8.80	80.80	82.40	77.05	68.00	47.20	76.80	47.20	84.00	81.73	48.00	66.40	74.40	79.20	67.20	82.40	76.80	79.20	76.80	80.73	73.60	78.40	78.48	78.23	52.63	80.80	82.40	78.85	77.60	84.80	80.00	84.00	80.00	84.29	85.60	77.42	80.80	79.20	75.20	81.45	81.60	80.00	88.00	78.87	80.80	82.40	
72.00	79.67	72.00	83.74	80.33	83.33	83.06	81.97	82.40	72.00	82.93	68.80	76.23	73.60	82.93	72.00	81.30	74.40	83.74	78.40	80.49	76.00	79.67	73.60	81.30	78.23	72.73	78.40	85.37	80.00	78.40	75.20	78.40	41.60	41.60	42.40	0.00	0.00	0.00	8.80	80.80	82.40	77.05	68.00	47.20	76.80	47.20	84.00	81.73	48.00	66.40	74.40	79.20	67.20	82.40	76.80	79.20	76.80	80.73	73.60	78.40	78.48	78.23	52.63	80.80	82.40	78.85	77.60	84.80	80.00	84.00	80.00	84.29	85.60	77.42	80.80	79.20	75.20	81.45	81.60	80.00	88.00	78.87	80.80	82.40	
71.20	78.86	73.60	82.11	81.15	83.33	83.06	81.97	82.40	71.20	83.74	70.40	77.87	73.60	83.74	72.80	81.30	73.60	85.37	78.40	81.30	76.00	80.49	75.20	82.11	77.42	74.38	77.60	84.55	79.20	79.20	76.00	77.60	41.60	41.60	42.40	8.80	8.80	8.80	0.00	80.80	82.40	77.87	67.20	44.80	76.00	44.80	84.00	82.69	45.60	67.20	72.80	79.20	68.00	81.60	76.80	80.00	76.00	80.73	76.00	80.80	81.01	79.84	48.42	80.00	82.40	81.73	76.80	84.00	80.83	83.20	80.00	82.86	87.20	76.61	80.80	80.80	75.20	82.26	80.80	80.00	87.20	78.87	80.00	82.40	
81.60	83.74	81.60	82.93	71.31	75.83	80.65	80.33	77.60	81.60	83.74	79.20	80.33	78.40	76.42	80.80	80.49	84.00	86.99	80.00	77.24	80.80	78.86	80.80	79.67	83.87	78.51	82.40	75.61	76.00	83.20	82.40	36.80	81.60	81.60	81.60	80.80	80.80	80.80	80.80	0.00	84.00	81.97	79.20	84.00	73.60	83.20	80.80	81.73	84.00	80.80	81.60	80.80	83.20	80.80	79.20	83.20	80.00	48.62	80.80	84.80	78.48	83.06	81.05	82.40	80.80	76.92	88.80	76.00	78.33	79.20	77.50	78.57	80.00	83.87	84.80	86.40	87.20	79.03	85.60	81.60	86.40	53.52	86.40	88.80	
81.60	87.80	84.00	87.80	83.61	81.67	78.23	72.13	69.60	81.60	81.30	84.00	84.43	84.00	83.74	78.40	84.55	82.40	89.43	83.20	86.99	82.40	87.80	84.80	86.99	86.29	82.64	83.20	87.80	76.80	80.80	86.40	83.20	83.20	83.20	82.40	82.40	82.40	82.40	82.40	84.00	0.00	38.52	79.20	80.80	77.60	80.80	82.40	84.62	80.80	78.40	81.60	79.20	80.00	80.00	83.20	78.40	84.80	88.07	84.00	80.80	78.48	84.68	80.00	86.40	88.00	83.65	82.40	87.20	81.67	86.40	82.50	81.43	92.00	79.84	67.20	83.20	81.60	84.68	75.20	86.40	84.00	90.14	83.20	73.60	
76.23	84.17	81.15	83.33	81.15	77.50	76.03	68.07	70.49	81.15	84.17	81.15	82.35	82.79	83.33	79.51	84.17	80.33	87.50	83.61	87.50	82.79	85.83	82.79	89.17	79.34	77.97	84.43	87.50	75.41	77.05	81.97	80.33	81.97	81.97	81.97	77.05	77.05	77.05	77.87	81.97	38.52	0.00	77.05	80.33	80.33	80.33	82.79	86.14	80.33	79.51	79.51	79.51	79.51	77.87	77.87	80.33	81.15	85.32	78.69	78.69	77.22	85.12	80.43	84.43	86.89	79.21	81.15	83.61	80.00	83.61	80.00	79.10	90.98	80.99	68.85	81.97	81.97	80.99	74.59	89.34	81.97	84.51	85.25	74.59	
75.20	78.05	75.20	81.30	81.15	80.83	76.61	80.33	77.60	79.20	78.86	76.00	77.87	75.20	78.86	75.20	81.30	77.60	86.18	78.40	77.24	73.60	79.67	75.20	85.37	79.03	78.51	76.80	78.86	72.00	83.20	83.20	79.20	68.80	68.80	68.00	68.00	68.00	68.00	67.20	79.20	79.20	77.05	0.00	71.20	76.80	71.20	80.00	87.50	72.00	68.00	76.80	74.40	72.00	76.80	80.00	79.20	76.00	82.57	80.00	75.20	72.15	83.06	70.53	80.80	78.40	75.00	78.40	78.40	75.83	84.00	76.67	78.57	84.00	76.61	75.20	78.40	80.80	79.84	77.60	84.00	80.00	85.92	82.40	86.40	
72.80	82.11	76.00	80.49	84.43	83.33	79.84	84.43	80.80	73.60	80.49	75.20	77.87	74.40	82.11	74.40	80.49	76.80	82.93	75.20	81.30	77.60	83.74	79.20	79.67	79.84	80.17	75.20	85.37	76.80	80.00	82.40	80.80	46.40	46.40	46.40	47.20	47.20	47.20	44.80	84.00	80.80	80.33	71.20	0.00	75.20	1.60	85.60	85.58	0.80	71.20	72.00	78.40	69.60	80.80	78.40	81.60	77.60	86.24	79.20	84.00	81.01	79.84	2.11	80.00	77.60	75.00	78.40	77.60	80.83	80.80	80.00	77.14	88.80	80.65	80.00	81.60	76.80	81.45	80.00	81.60	85.60	83.10	80.80	80.00	
76.80	81.30	78.40	79.67	72.95	75.00	79.84	80.33	78.40	77.60	80.49	76.80	82.79	76.00	79.67	74.40	82.93	77.60	85.37	80.00	80.49	80.00	81.30	78.40	84.55	78.23	78.51	76.00	77.24	67.20	80.80	79.20	72.80	76.80	76.80	76.80	76.80	76.80	76.80	76.00	73.60	77.60	80.33	76.80	75.20	0.00	74.40	75.20	75.00	75.20	79.20	69.60	69.60	79.20	72.80	80.00	68.80	82.40	73.39	76.00	81.60	64.56	72.58	74.74	75.20	76.00	70.19	81.60	76.80	76.67	73.60	75.83	67.14	76.80	73.39	82.40	80.80	86.40	79.03	82.40	84.00	82.40	74.65	80.00	86.40	
72.80	82.11	76.00	80.49	83.61	83.33	79.84	84.43	80.80	73.60	80.49	75.20	77.87	74.40	82.11	74.40	80.49	76.80	82.93	75.20	81.30	77.60	83.74	79.20	79.67	79.84	80.17	75.20	85.37	77.60	80.00	82.40	80.00	46.40	46.40	46.40	47.20	47.20	47.20	44.80	83.20	80.80	80.33	71.20	1.60	74.40	0.00	85.60	85.58	2.40	70.40	72.80	78.40	68.80	80.80	77.60	81.60	76.80	86.24	79.20	84.00	81.01	79.03	1.05	80.00	78.40	75.00	78.40	77.60	80.00	80.80	79.17	78.57	88.00	80.65	80.00	81.60	77.60	81.45	80.00	80.80	85.60	83.10	80.80	80.00	
80.80	84.55	80.80	87.80	75.41	77.50	80.65	80.33	82.40	84.00	86.18	81.60	85.25	80.80	84.55	79.20	86.18	82.40	89.43	77.60	86.99	80.00	86.18	81.60	91.06	83.87	79.34	76.00	82.11	76.80	84.80	80.00	81.60	81.60	81.60	81.60	84.00	84.00	84.00	84.00	80.80	82.40	82.79	80.00	85.60	75.20	85.60	0.00	74.04	85.60	84.80	75.20	78.40	82.40	76.80	84.80	68.80	78.40	81.65	80.80	81.60	77.22	81.45	85.26	78.40	80.80	76.92	80.00	81.60	77.50	84.80	78.33	81.43	86.40	83.87	80.00	80.80	78.40	78.23	80.80	82.40	81.60	77.46	80.00	83.20	
84.62	86.27	86.54	87.25	77.23	79.80	86.41	85.15	86.54	81.73	84.31	86.54	85.15	87.50	87.25	84.62	85.29	85.58	84.31	88.46	86.27	88.46	85.29	86.54	87.25	78.64	82.00	82.69	83.33	76.92	85.58	86.54	81.73	81.73	81.73	82.69	81.73	81.73	81.73	82.69	81.73	84.62	86.14	87.50	85.58	75.00	85.58	74.04	0.00	85.58	82.69	81.73	83.65	86.54	84.62	82.69	74.04	85.58	85.23	75.96	80.77	79.31	81.55	85.71	78.85	85.58	75.49	82.69	87.50	82.83	83.65	83.84	78.57	88.46	84.47	81.73	82.69	84.62	79.61	86.54	86.54	89.42	86.96	91.35	88.46	
72.80	82.11	76.00	80.49	84.43	83.33	79.84	84.43	80.80	73.60	80.49	75.20	77.87	74.40	82.11	74.40	80.49	76.80	82.93	75.20	81.30	77.60	83.74	79.20	79.67	80.65	80.17	75.20	85.37	76.80	80.00	82.40	80.80	46.40	46.40	46.40	48.00	48.00	48.00	45.60	84.00	80.80	80.33	72.00	0.80	75.20	2.40	85.60	85.58	0.00	71.20	72.00	78.40	69.60	80.80	78.40	81.60	77.60	86.24	80.00	84.80	82.28	79.84	3.16	80.00	77.60	75.96	79.20	77.60	80.83	80.80	80.00	77.14	88.80	80.65	80.00	82.40	76.80	81.45	80.00	81.60	85.60	83.10	80.80	80.00	
79.20	82.93	75.20	85.37	81.97	82.50	83.06	81.97	78.40	75.20	85.37	76.80	81.97	76.80	82.93	75.20	83.74	77.60	86.99	76.80	83.74	78.40	82.11	79.20	84.55	80.65	78.51	78.40	84.55	78.40	82.40	82.40	74.40	63.20	63.20	63.20	66.40	66.40	66.40	67.20	80.80	78.40	79.51	68.00	71.20	79.20	70.40	84.80	82.69	71.20	0.00	73.60	81.60	44.00	80.80	77.60	76.80	78.40	84.40	77.60	79.20	79.75	79.03	73.68	81.60	80.00	76.92	82.40	80.80	78.33	83.20	78.33	77.14	85.60	83.06	80.80	83.20	84.80	79.03	84.80	84.00	85.60	83.10	86.40	80.80	
75.20	78.86	80.80	80.49	79.51	76.67	80.65	81.97	81.60	77.60	80.49	76.00	80.33	76.80	79.67	77.60	79.67	76.80	82.11	76.00	81.30	78.40	82.11	76.80	84.55	82.26	80.17	77.60	81.30	67.20	86.40	84.00	79.20	68.80	68.80	68.80	74.40	74.40	74.40	72.80	81.60	81.60	79.51	76.80	72.00	69.60	72.80	75.20	81.73	72.00	73.60	0.00	73.60	80.00	80.80	76.00	74.40	76.80	82.57	77.60	84.80	69.62	80.65	73.68	60.80	78.40	73.08	84.80	74.40	78.33	83.20	80.00	70.00	85.60	79.03	80.80	84.80	78.40	77.42	82.40	84.00	88.00	78.87	82.40	82.40	
77.60	78.86	75.20	78.86	77.87	78.33	83.06	81.97	81.60	76.80	78.05	76.00	77.05	77.60	78.05	77.60	80.49	76.00	81.30	77.60	78.05	80.00	78.05	79.20	81.30	79.84	82.64	75.20	79.67	72.80	80.00	78.40	78.40	77.60	77.60	77.60	79.20	79.20	79.20	79.20	80.80	79.20	79.51	74.40	78.40	69.60	78.40	78.40	83.65	78.40	81.60	73.60	0.00	77.60	65.60	80.80	76.00	79.20	78.90	81.60	83.20	72.15	79.03	77.89	75.20	76.00	78.85	82.40	74.40	76.67	78.40	77.50	82.86	80.00	79.03	84.80	85.60	83.20	79.03	88.00	81.60	84.80	80.28	83.20	87.20	
76.80	78.86	71.20	84.55	81.15	83.33	80.65	86.07	80.00	73.60	82.93	72.00	81.97	68.80	79.67	73.60	85.37	75.20	84.55	71.20	82.93	72.00	82.11	76.00	82.11	82.26	83.47	72.80	79.67	77.60	84.80	84.80	79.20	65.60	65.60	65.60	67.20	67.20	67.20	68.00	83.20	80.00	79.51	72.00	69.60	79.20	68.80	82.40	86.54	69.60	44.00	80.00	77.60	0.00	73.60	73.60	77.60	78.40	85.32	76.80	78.40	82.28	83.87	69.47	79.20	79.20	80.77	82.40	80.80	75.00	81.60	73.33	77.14	84.00	79.03	80.80	81.60	82.40	75.00	87.20	81.60	80.00	83.10	84.00	82.40	
81.60	75.61	81.60	82.11	78.69	80.83	79.84	82.79	76.00	80.80	78.05	80.80	81.97	75.20	81.30	80.80	82.11	82.40	80.49	76.00	83.74	79.20	82.93	73.60	88.62	83.87	84.30	77.60	80.49	64.80	84.80	87.20	79.20	80.80	80.80	80.80	82.40	82.40	82.40	81.60	80.80	80.00	77.87	76.80	80.80	72.80	80.80	76.80	84.62	80.80	80.80	80.80	65.60	73.60	0.00	77.60	76.80	80.80	79.82	80.00	85.60	73.42	85.48	78.95	80.00	76.00	78.85	81.60	72.00	76.67	76.00	77.50	67.14	83.20	79.03	76.00	89.60	87.20	78.23	81.60	80.80	84.80	80.28	80.00	84.00	
79.20	80.49	82.40	82.11	81.15	77.50	83.87	79.51	77.60	83.20	82.93	77.60	80.33	82.40	77.24	80.80	77.24	82.40	82.11	84.00	81.30	84.00	81.30	78.40	85.37	86.29	87.60	83.20	83.74	74.40	86.40	88.80	73.60	78.40	78.40	78.40	76.80	76.80	76.80	76.80	79.20	83.20	77.87	80.00	78.40	80.00	77.60	84.80	82.69	78.40	77.60	76.00	80.80	73.60	77.60	0.00	80.00	83.20	77.98	73.60	88.00	79.75	82.26	75.79	84.00	78.40	76.92	87.20	80.00	78.33	86.40	77.50	71.43	82.40	83.87	78.40	89.60	87.20	75.00	87.20	84.80	86.40	74.65	85.60	84.80	
82.40	82.93	83.20	84.55	80.33	80.83	86.29	85.25	86.40	80.80	86.18	81.60	81.15	81.60	80.49	79.20	84.55	82.40	86.99	82.40	81.30	83.20	81.30	78.40	86.99	83.87	84.30	76.00	79.67	70.40	87.20	86.40	77.60	79.20	79.20	79.20	79.20	79.20	79.20	80.00	83.20	78.40	80.33	79.20	81.60	68.80	81.60	68.80	74.04	81.60	76.80	74.40	76.00	77.60	76.80	80.00	0.00	82.40	80.73	75.20	89.60	73.42	79.03	80.00	76.80	84.00	73.08	85.60	80.00	80.00	83.20	80.00	78.57	81.60	75.00	81.60	88.00	83.20	74.19	87.20	85.60	83.20	80.28	82.40	84.00	
76.00	80.49	69.60	84.55	80.33	83.33	87.10	87.70	84.00	75.20	82.11	73.60	81.97	75.20	74.80	75.20	82.11	76.80	85.37	72.80	77.24	75.20	78.86	69.60	78.05	62.90	65.29	72.00	79.67	78.40	64.00	64.80	80.80	76.00	76.00	76.00	76.80	76.80	76.80	76.00	80.00	84.80	81.15	76.00	77.60	82.40	76.80	78.40	85.58	77.60	78.40	76.80	79.20	78.40	80.80	83.20	82.40	0.00	85.32	80.00	56.80	84.81	83.87	80.00	80.80	87.20	82.69	71.20	81.60	85.00	84.80	85.00	78.57	81.60	83.06	86.40	59.20	69.60	83.87	84.80	84.00	84.00	81.69	76.00	85.60	
83.49	86.11	84.40	78.70	76.15	77.98	80.73	81.65	85.32	84.40	79.63	85.32	78.50	82.57	79.63	82.57	80.56	85.32	86.11	82.57	80.56	84.40	80.56	85.32	81.48	88.89	85.71	86.24	78.70	78.90	88.99	86.24	47.71	86.24	86.24	86.24	80.73	80.73	80.73	80.73	48.62	88.07	85.32	82.57	86.24	73.39	86.24	81.65	85.23	86.24	84.40	82.57	78.90	85.32	79.82	77.98	80.73	85.32	0.00	85.32	88.07	74.68	81.48	84.81	82.57	78.90	77.27	87.16	77.06	83.49	85.32	82.57	79.63	82.57	85.19	88.07	88.07	87.16	84.26	85.32	86.24	87.16	11.27	84.40	91.74	
76.80	78.86	80.00	79.67	79.51	80.83	81.45	84.43	83.20	78.40	79.67	80.00	80.33	78.40	80.49	78.40	80.49	80.80	84.55	80.00	78.86	79.20	79.67	80.00	80.49	83.06	81.82	83.20	84.55	75.20	86.40	84.00	75.20	79.20	79.20	79.20	73.60	73.60	73.60	76.00	80.80	84.00	78.69	80.00	79.20	76.00	79.20	80.80	75.96	80.00	77.60	77.60	81.60	76.80	80.00	73.60	75.20	80.00	85.32	0.00	80.00	78.48	83.87	80.00	80.80	80.00	70.19	87.20	82.40	83.33	81.60	83.33	75.71	84.00	82.26	77.60	84.00	87.20	70.97	86.40	88.00	84.80	84.51	82.40	81.60	
77.60	81.30	79.20	82.11	81.15	85.83	88.71	86.07	86.40	77.60	82.93	78.40	81.15	75.20	82.93	76.00	82.93	76.80	86.18	75.20	83.74	75.20	82.93	79.20	79.67	57.26	59.50	76.00	83.74	86.40	62.40	60.00	84.80	82.40	82.40	82.40	78.40	78.40	78.40	80.80	84.80	80.80	78.69	75.20	84.00	81.60	84.00	81.60	80.77	84.80	79.20	84.80	83.20	78.40	85.60	88.00	89.60	56.80	88.07	80.00	0.00	83.54	84.68	85.26	86.40	86.40	79.81	72.00	87.20	84.17	81.60	82.50	88.57	88.00	89.52	84.00	38.40	72.80	88.71	86.40	79.20	87.20	85.92	80.00	91.20	
78.48	80.77	79.75	82.05	74.68	74.68	77.22	78.48	77.22	82.28	80.77	77.22	83.33	78.48	76.92	78.48	79.49	79.75	88.46	81.01	83.33	78.48	80.77	77.22	89.74	78.48	79.75	75.95	79.49	39.24	82.28	84.81	75.95	81.01	81.01	81.01	78.48	78.48	78.48	81.01	78.48	78.48	77.22	72.15	81.01	64.56	81.01	77.22	79.31	82.28	79.75	69.62	72.15	82.28	73.42	79.75	73.42	84.81	74.68	78.48	83.54	0.00	83.33	79.59	78.48	79.75	75.86	84.81	81.01	74.68	82.28	74.68	45.83	81.01	71.79	82.28	83.54	83.54	79.49	82.28	88.61	82.28	73.17	83.54	84.81	
83.87	86.07	80.65	86.07	76.86	86.55	82.93	78.51	79.84	79.03	86.89	79.03	86.78	84.68	87.70	82.26	86.89	80.65	89.34	85.48	86.07	86.29	85.25	84.68	86.89	84.55	83.33	79.84	87.70	77.42	83.87	82.26	82.26	82.26	82.26	81.45	78.23	78.23	78.23	79.84	83.06	84.68	85.12	83.06	79.84	72.58	79.03	81.45	81.55	79.84	79.03	80.65	79.03	83.87	85.48	82.26	79.03	83.87	81.48	83.87	84.68	83.33	0.00	78.95	81.45	85.48	70.87	82.26	87.90	79.83	82.26	80.67	70.00	81.45	86.18	85.48	86.29	80.65	82.11	87.90	83.87	88.71	80.28	81.45	88.71	
71.58	83.87	75.79	80.65	82.61	85.56	78.72	83.70	77.89	70.53	81.72	74.74	78.26	72.63	84.95	74.74	82.80	73.68	83.87	74.74	82.80	76.84	84.95	80.00	78.49	81.91	82.42	74.74	86.02	75.79	81.05	84.21	77.89	53.68	53.68	52.63	52.63	52.63	52.63	48.42	81.05	80.00	80.43	70.53	2.11	74.74	1.05	85.26	85.71	3.16	73.68	73.68	77.89	69.47	78.95	75.79	80.00	80.00	84.81	80.00	85.26	79.59	78.95	0.00	81.05	76.84	73.12	76.84	75.79	78.89	78.95	78.89	78.57	85.26	80.85	82.11	82.11	75.79	81.91	82.11	80.00	84.21	83.10	81.05	81.05	
76.00	86.18	80.00	84.55	78.69	77.50	84.68	83.61	86.40	80.80	85.37	79.20	84.43	73.60	83.74	79.20	81.30	78.40	85.37	72.80	84.55	73.60	82.93	80.80	86.99	83.06	84.30	79.20	84.55	77.60	84.80	83.20	84.00	83.20	83.20	82.40	80.80	80.80	80.80	80.00	82.40	86.40	84.43	80.80	80.00	75.20	80.00	78.40	78.85	80.00	81.60	60.80	75.20	79.20	80.00	84.00	76.80	80.80	82.57	80.80	86.40	78.48	81.45	81.05	0.00	79.20	75.96	84.80	79.20	79.17	79.20	78.33	80.00	85.60	82.26	81.60	86.40	81.60	82.26	85.60	86.40	84.00	78.87	85.60	86.40	
84.00	77.24	86.40	80.49	81.15	82.50	75.81	82.79	77.60	84.00	82.11	80.00	82.79	79.20	82.93	81.60	84.55	84.00	80.49	82.40	78.86	84.00	76.42	86.40	79.67	88.71	85.95	82.40	77.24	76.00	86.40	88.00	83.20	83.20	83.20	83.20	82.40	82.40	82.40	82.40	80.80	88.00	86.89	78.40	77.60	76.00	78.40	80.80	85.58	77.60	80.00	78.40	76.00	79.20	76.00	78.40	84.00	87.20	78.90	80.00	86.40	79.75	85.48	76.84	79.20	0.00	78.85	88.00	56.80	77.50	53.60	78.33	84.29	86.40	83.06	84.00	88.80	88.00	81.45	84.80	84.80	84.80	80.28	88.80	83.20	
82.69	81.37	87.50	75.49	71.29	76.77	84.47	81.19	82.69	85.58	83.33	82.69	75.25	77.88	80.39	81.73	76.47	82.69	82.35	81.73	77.45	84.62	78.43	82.69	82.35	81.55	77.00	78.85	77.45	71.15	87.50	82.69	78.85	79.81	79.81	78.85	78.85	78.85	78.85	81.73	76.92	83.65	79.21	75.00	75.00	70.19	75.00	76.92	75.49	75.96	76.92	73.08	78.85	80.77	78.85	76.92	73.08	82.69	77.27	70.19	79.81	75.86	70.87	73.12	75.96	78.85	0.00	76.92	78.85	81.82	77.88	81.82	71.43	83.65	82.52	83.65	81.73	79.81	80.58	89.42	81.73	86.54	78.87	84.62	89.42	
75.20	86.18	76.00	85.37	85.25	80.83	85.48	78.69	80.00	75.20	85.37	76.80	84.43	81.60	84.55	79.20	85.37	74.40	88.62	77.60	86.18	83.20	86.99	78.40	83.74	66.94	64.46	77.60	85.37	82.40	68.00	76.80	84.80	80.80	80.80	80.80	77.60	77.60	77.60	76.80	88.80	82.40	81.15	78.40	78.40	81.60	78.40	80.00	82.69	79.20	82.40	84.80	82.40	82.40	81.60	87.20	85.60	71.20	87.16	87.20	72.00	84.81	82.26	76.84	84.80	88.00	76.92	0.00	90.40	86.67	84.80	87.50	82.86	81.60	86.29	83.20	72.00	48.00	86.29	86.40	81.60	84.80	87.32	80.00	83.20	
