B9FU30_ORYSJ_284-472	B9FU30_ORYSJ_849-1024	Q5Z6I4_ORYSJ_261-445	Q5Z6I4_ORYSJ_857-1036	D0NKW7_PHYIT_491-663	D0NKW7_PHYIT_696-864	Q22US2_TETTS_932-1154	Q22US2_TETTS_1211-1402	Q22US2_TETTS_1444-1649	B9G1J5_ORYSJ_289-475	B9G1J5_ORYSJ_898-1071	C2GR1_ARATH_236-423	C2GR1_ARATH_844-1019	A9TQ08_PHYPA_235-415	A9TQ08_PHYPA_826-1012	C2GR2_ARATH_238-426	C2GR2_ARATH_849-1023	B9F3V9_ORYSJ_332-515	B9F3V9_ORYSJ_899-1075	A9SDA2_PHYPA_232-412	A9SDA2_PHYPA_817-1004	A9TQF1_PHYPA_224-401	A9TQF1_PHYPA_820-1003	Q7XKT6_ORYSJ_248-436	Q7XKT6_ORYSJ_859-1033	YSP2_YEAST_841-1021	YSP2_YEAST_1046-1230	A9RSX7_PHYPA_212-394	A9RSX7_PHYPA_807-992	F4HVW5_ARATH_257-449	YHO0_YEAST_751-934	YHO0_YEAST_957-1143	B9G4K6_ORYSJ_394-582	GRM1B_HUMAN_55-233	GRM1B_HUMAN_321-502	GRM1B_MOUSE_321-502	GRM1C_HUMAN_107-289	GRM1C_HUMAN_312-494	B3KUR5_HUMAN_45-223	GRM1C_MOUSE_107-289	Q8W4D4_ARATH_391-576	I7M7X5_TETTS_1013-1226	I7M7X5_TETTS_1307-1507	Q2MGF5_CAEEL_57-244	J3KR86_HUMAN_127-303	Q55FU7_DICDI_479-662	GRM1A_MOUSE_365-539	C4M0I0_ENTHI_201-371	C4M0I0_ENTHI_381-531	B3KQF7_HUMAN_127-303	Q8MRR1_DROME_41-220	Q86AF7_DICDI_286-471	D0MXP9_PHYIT_957-1148	Q8MKJ8_DROME_144-324	D0NMG0_PHYIT_279-489	B8C8I7_THAPS_81-294	Q22XZ6_TETTS_144-333	Q4P940_USTMA_827-1016	B9F0Z0_ORYSJ_387-537	B8BQ30_THAPS_365-549	V5IMN0_NEUCR_493-676	B9G4T6_ORYSJ_322-427	Q55CZ7_DICDI_2-179	F8WJ74_MOUSE_365-496	Q86AF6_DICDI_540-708	B8CDL4_THAPS_224-415	D0NJ57_PHYIT_385-538	YL072_YEAST_390-578	B8C2T9_THAPS_869-1064	Q4QEC5_LEIMA_378-547	B8CDL2_THAPS_184-373	Q4QEC6_LEIMA_54-221	Q8VZF8_ARATH_257-370	Q4Q507_LEIMA_35-214	C4LUM2_ENTHI_46-249	I7MCY9_TETTS_788-993	Q5BB65_EMENI_853-1030	YFE2_YEAST_402-586	B8BUE2_THAPS_254-437	Q23QL2_TETTS_311-513	Q7RWT3_NEUCR_945-1126	D0NHH4_PHYIT_394-641	Q6K8R7_ORYSJ_365-458	B8LDM5_THAPS_929-1109	I7M5W4_TETTS_346-560	
192.90	290.41	167.87	340.54	99999	358.35	346.22	308.01	297.93	179.57	340.54	148.05	220.02	208.36	232.61	157.45	232.61	217.12	272.48	226.76	222.25	226.76	232.61	173.55	272.48	260.20	251.68	200.32	340.54	226.76	263.11	321.38	297.93	0.00	-0.00	2.44	59.89	59.89	59.89	59.89	297.93	352.15	308.01	152.63	70.74	217.12	70.74	297.93	301.40	70.74	124.44	152.63	226.76	135.51	278.99	237.44	249.44	208.36	99999	249.44	321.38	283.68	316.79	90.26	352.15	352.15	259.65	278.99	297.93	263.11	480.62	248.91	293.55	480.62	260.20	321.38	297.93	208.36	224.50	396.97	237.44	99999	347.68	249.44	352.15	
192.90	290.41	167.87	340.54	99999	358.35	346.22	308.01	297.93	179.57	340.54	148.05	220.02	208.36	232.61	157.45	232.61	217.12	272.48	226.76	222.25	226.76	232.61	173.55	272.48	260.20	251.68	200.32	340.54	226.76	263.11	321.38	297.93	-0.00	0.00	2.44	59.89	59.89	59.89	59.89	297.93	352.15	308.01	152.63	70.74	217.12	70.74	297.93	301.40	70.74	124.44	152.63	226.76	135.51	278.99	237.44	249.44	208.36	99999	249.44	321.38	283.68	316.79	90.26	352.15	352.15	259.65	278.99	297.93	263.11	480.62	248.91	293.55	480.62	260.20	321.38	297.93	208.36	224.50	396.97	237.44	99999	347.68	249.44	352.15	
192.90	290.41	167.87	340.54	611.76	358.35	346.22	308.01	321.38	179.57	340.54	152.63	220.02	217.12	232.61	162.52	232.61	217.12	290.41	226.76	222.25	226.76	232.61	173.55	290.41	275.71	251.68	208.36	340.54	226.76	263.11	352.15	297.93	2.44	2.44	0.00	61.61	61.61	61.61	61.61	297.93	321.38	308.01	148.05	70.74	217.12	70.74	297.93	331.55	70.74	124.44	152.63	226.76	135.51	278.99	237.44	249.44	208.36	99999	249.44	321.38	283.68	294.13	87.16	321.38	352.15	243.95	278.99	297.93	248.91	480.62	248.91	293.55	480.62	260.20	297.93	297.93	200.32	224.50	396.97	226.76	99999	347.68	249.44	321.38	
173.55	257.32	173.55	380.07	269.31	358.35	346.22	308.01	321.38	173.55	340.54	152.63	210.80	186.01	340.54	173.55	290.41	192.90	380.07	237.44	272.48	208.36	257.32	186.01	290.41	235.01	179.01	237.44	742.72	263.11	237.44	200.32	237.44	59.89	59.89	61.61	0.00	-0.00	-0.00	9.38	278.99	321.38	220.02	148.05	72.68	217.12	72.68	396.97	301.40	74.67	139.50	192.90	249.44	143.68	321.38	217.12	249.44	217.12	277.58	186.01	237.44	238.59	235.01	87.16	278.99	321.38	243.95	226.76	480.62	263.11	396.97	263.11	419.56	99999	224.50	278.99	249.44	200.32	294.13	297.93	263.11	99999	244.36	278.99	321.38	
173.55	257.32	173.55	380.07	269.31	358.35	346.22	308.01	321.38	173.55	340.54	152.63	210.80	186.01	340.54	173.55	290.41	192.90	380.07	237.44	272.48	208.36	257.32	186.01	290.41	235.01	179.01	237.44	742.72	263.11	237.44	200.32	237.44	59.89	59.89	61.61	-0.00	0.00	-0.00	9.38	278.99	321.38	220.02	148.05	72.68	217.12	72.68	396.97	301.40	74.67	139.50	192.90	249.44	143.68	321.38	217.12	249.44	217.12	277.58	186.01	237.44	238.59	235.01	87.16	278.99	321.38	243.95	226.76	480.62	263.11	396.97	263.11	419.56	99999	224.50	278.99	249.44	200.32	294.13	297.93	263.11	99999	244.36	278.99	321.38	
173.55	257.32	173.55	380.07	269.31	358.35	346.22	308.01	321.38	173.55	340.54	152.63	210.80	186.01	340.54	173.55	290.41	192.90	380.07	237.44	272.48	208.36	257.32	186.01	290.41	235.01	179.01	237.44	742.72	263.11	237.44	200.32	237.44	59.89	59.89	61.61	-0.00	-0.00	0.00	9.38	278.99	321.38	220.02	148.05	72.68	217.12	72.68	396.97	301.40	74.67	139.50	192.90	249.44	143.68	321.38	217.12	249.44	217.12	277.58	186.01	237.44	238.59	235.01	87.16	278.99	321.38	243.95	226.76	480.62	263.11	396.97	263.11	419.56	99999	224.50	278.99	249.44	200.32	294.13	297.93	263.11	99999	244.36	278.99	321.38	
167.87	244.19	186.01	312.34	286.78	358.35	346.22	308.01	321.38	167.87	380.07	162.52	230.22	186.01	380.07	179.57	290.41	186.01	742.72	237.44	290.41	208.36	272.48	200.32	312.34	224.50	192.72	226.76	446.65	249.44	249.44	208.36	226.76	59.89	59.89	61.61	9.38	9.38	9.38	0.00	278.99	321.38	230.22	143.68	66.97	208.36	66.97	396.97	331.55	68.83	143.68	179.57	249.44	148.05	297.93	217.12	263.11	208.36	277.58	208.36	278.99	283.68	260.20	75.74	263.11	321.38	301.40	217.12	396.97	279.71	352.15	263.11	337.78	99999	215.00	278.99	278.99	200.32	316.79	278.99	263.11	99999	244.36	263.11	321.38	
297.93	380.07	297.93	340.54	168.64	206.63	275.71	269.31	226.76	297.93	380.07	249.44	269.31	237.44	212.89	278.99	272.48	396.97	99999	263.11	222.25	278.99	244.19	278.99	257.32	388.23	239.04	321.38	204.36	208.36	352.15	321.38	50.27	297.93	297.93	297.93	278.99	278.99	278.99	278.99	0.00	396.97	308.01	249.44	396.97	186.01	352.15	278.99	301.40	396.97	278.99	297.93	278.99	352.15	278.99	249.44	352.15	263.11	76.25	278.99	480.62	238.59	346.22	284.59	321.38	278.99	218.55	99999	208.36	236.51	249.44	225.50	239.89	263.11	388.23	480.62	99999	99999	246.80	99999	297.93	99999	89.77	99999	99999	
297.93	99999	396.97	99999	372.42	299.68	235.01	174.51	157.45	297.93	290.41	396.97	432.89	396.97	380.07	237.44	446.65	321.38	99999	352.15	99999	321.38	99999	480.62	99999	99999	329.82	352.15	99999	217.12	278.99	99999	352.15	352.15	352.15	321.38	321.38	321.38	321.38	321.38	396.97	0.00	53.60	249.44	278.99	226.76	278.99	321.38	454.21	278.99	237.44	297.93	249.44	263.11	263.11	352.15	237.44	480.62	99999	396.97	278.99	238.59	462.33	263.11	99999	99999	375.07	321.38	99999	299.68	99999	324.74	293.55	99999	260.20	143.68	352.15	297.93	462.33	200.32	99999	396.97	99999	352.15	186.01	
210.80	409.52	286.78	358.35	286.78	225.50	208.71	148.43	163.12	286.78	409.52	286.78	319.83	335.08	358.35	254.48	409.52	269.31	99999	372.42	99999	335.08	99999	335.08	99999	251.68	231.50	432.89	99999	202.37	220.02	308.01	269.31	308.01	308.01	308.01	220.02	220.02	220.02	230.22	308.01	53.60	0.00	220.02	269.31	269.31	269.31	335.08	99999	269.31	254.48	254.48	254.48	254.48	230.22	230.22	269.31	286.78	672.95	241.60	241.60	222.00	556.27	271.42	432.89	99999	249.56	286.78	372.42	263.11	372.42	263.11	247.93	99999	283.21	152.94	308.01	308.01	283.21	194.61	99999	308.01	441.45	611.76	194.61	
200.32	232.61	200.32	290.41	286.78	279.71	215.00	269.31	226.76	249.44	244.19	208.36	230.22	200.32	244.19	200.32	290.41	226.76	99999	237.44	222.25	186.01	257.32	200.32	742.72	246.80	239.04	217.12	244.19	173.55	352.15	352.15	249.44	152.63	152.63	148.05	148.05	148.05	148.05	143.68	249.44	249.44	220.02	0.00	167.87	217.12	167.87	263.11	99999	173.55	148.05	217.12	192.90	173.55	217.12	263.11	249.44	208.36	327.12	263.11	200.32	174.66	346.22	163.34	278.99	237.44	198.41	237.44	237.44	206.63	396.97	215.61	239.89	396.97	215.00	200.32	237.44	278.99	260.20	226.76	396.97	263.11	99999	321.38	99999	
179.57	312.34	208.36	272.48	432.89	358.35	260.20	432.89	278.99	186.01	272.48	200.32	230.22	192.90	312.34	192.90	272.48	217.12	340.54	200.32	290.41	226.76	380.07	249.44	257.32	260.20	266.19	200.32	742.72	217.12	263.11	321.38	278.99	70.74	70.74	70.74	72.68	72.68	72.68	66.97	396.97	278.99	269.31	167.87	0.00	200.32	1.62	99999	99999	0.80	167.87	173.55	237.44	157.45	278.99	237.44	297.93	226.76	99999	249.44	396.97	283.68	260.20	2.14	263.11	226.76	198.41	237.44	226.76	279.71	278.99	263.11	221.14	99999	275.71	263.11	297.93	217.12	294.13	263.11	297.93	99999	347.68	278.99	263.11	
217.12	290.41	237.44	257.32	180.76	198.41	260.20	269.31	237.44	226.76	272.48	217.12	335.08	208.36	257.32	192.90	340.54	226.76	742.72	263.11	272.48	263.11	290.41	237.44	446.65	235.01	239.04	208.36	222.25	143.68	278.99	249.44	179.57	217.12	217.12	217.12	217.12	217.12	217.12	208.36	186.01	226.76	269.31	217.12	200.32	0.00	192.90	200.32	198.41	200.32	249.44	157.45	157.45	249.44	179.57	263.11	152.63	321.38	184.31	208.36	297.93	130.53	177.88	195.96	200.32	208.36	161.18	297.93	217.12	215.61	186.01	206.63	143.38	217.12	184.25	321.38	278.99	99999	246.80	321.38	396.97	321.38	195.14	263.11	99999	
179.57	312.34	208.36	272.48	372.42	358.35	260.20	432.89	278.99	186.01	272.48	200.32	230.22	192.90	312.34	192.90	272.48	217.12	340.54	200.32	290.41	226.76	380.07	249.44	257.32	260.20	266.19	200.32	742.72	226.76	263.11	321.38	263.11	70.74	70.74	70.74	72.68	72.68	72.68	66.97	352.15	278.99	269.31	167.87	1.62	192.90	0.00	99999	99999	2.44	162.52	179.57	237.44	152.63	278.99	226.76	297.93	217.12	99999	249.44	396.97	283.68	246.80	1.06	263.11	237.44	198.41	237.44	226.76	263.11	278.99	248.91	239.89	99999	275.71	263.11	297.93	226.76	294.13	263.11	278.99	99999	347.68	278.99	263.11	
278.99	446.65	278.99	99999	202.37	225.50	275.71	269.31	321.38	396.97	99999	297.93	611.76	278.99	446.65	249.44	99999	321.38	99999	226.76	99999	263.11	99999	297.93	99999	388.23	251.68	208.36	312.34	217.12	480.62	263.11	297.93	297.93	297.93	297.93	396.97	396.97	396.97	396.97	278.99	321.38	335.08	263.11	99999	200.32	99999	0.00	189.72	99999	480.62	200.32	237.44	321.38	217.12	480.62	152.63	237.44	299.28	278.99	297.93	222.00	294.13	622.85	237.44	278.99	218.55	263.11	297.93	225.50	480.62	236.51	293.55	99999	388.23	263.11	278.99	237.44	235.01	278.99	321.38	297.93	225.06	263.11	352.15	
454.21	99999	99999	99999	222.16	259.47	99999	565.23	99999	301.40	422.08	99999	565.23	99999	99999	454.21	646.49	99999	422.08	99999	99999	99999	646.49	99999	99999	240.90	308.96	331.55	358.35	218.55	99999	99999	301.40	301.40	301.40	331.55	301.40	301.40	301.40	331.55	301.40	454.21	99999	99999	99999	198.41	99999	189.72	0.00	99999	331.55	301.40	375.07	99999	454.21	331.55	189.72	99999	601.02	207.96	278.33	251.21	296.72	99999	243.95	99999	203.16	331.55	99999	336.66	375.07	386.14	239.89	99999	437.01	301.40	331.55	454.21	256.24	99999	99999	99999	99999	99999	99999	
179.57	312.34	208.36	272.48	432.89	358.35	260.20	432.89	278.99	186.01	272.48	200.32	230.22	192.90	312.34	192.90	272.48	217.12	340.54	200.32	290.41	226.76	380.07	249.44	257.32	275.71	266.19	200.32	742.72	217.12	263.11	321.38	278.99	70.74	70.74	70.74	74.67	74.67	74.67	68.83	396.97	278.99	269.31	173.55	0.80	200.32	2.44	99999	99999	0.00	167.87	173.55	237.44	157.45	278.99	237.44	297.93	226.76	99999	263.11	480.62	317.44	260.20	3.23	263.11	226.76	207.96	249.44	226.76	279.71	278.99	263.11	221.14	99999	275.71	263.11	321.38	217.12	294.13	263.11	297.93	99999	347.68	278.99	263.11	
249.44	340.54	200.32	742.72	308.01	324.74	346.22	308.01	237.44	200.32	742.72	217.12	308.01	217.12	340.54	200.32	380.07	226.76	99999	217.12	380.07	237.44	312.34	249.44	446.65	275.71	239.04	237.44	446.65	237.44	321.38	321.38	192.90	124.44	124.44	124.44	139.50	139.50	139.50	143.68	278.99	237.44	254.48	148.05	167.87	249.44	162.52	480.62	331.55	167.87	0.00	186.01	297.93	65.15	278.99	226.76	217.12	237.44	430.63	226.76	249.44	258.57	246.80	186.71	297.93	263.11	218.55	321.38	278.99	236.51	352.15	236.51	221.14	99999	346.22	278.99	352.15	480.62	246.80	480.62	396.97	99999	347.68	99999	278.99	
200.32	244.19	278.99	272.48	254.48	215.61	275.71	308.01	297.93	226.76	272.48	208.36	269.31	217.12	257.32	226.76	257.32	217.12	312.34	208.36	290.41	237.44	312.34	217.12	446.65	316.79	266.19	226.76	290.41	143.68	99999	396.97	249.44	152.63	152.63	152.63	192.90	192.90	192.90	179.57	297.93	297.93	254.48	217.12	173.55	157.45	179.57	200.32	301.40	173.55	186.01	0.00	186.01	263.11	278.99	208.36	192.90	217.12	327.12	226.76	480.62	157.57	275.71	186.71	114.55	237.44	181.75	480.62	192.90	236.51	352.15	263.11	159.95	99999	246.80	278.99	480.62	237.44	224.50	321.38	396.97	99999	244.36	321.38	321.38	
226.76	244.19	200.32	244.19	230.22	236.51	346.22	308.01	297.93	217.12	232.61	208.36	220.02	226.76	232.61	226.76	272.48	208.36	290.41	226.76	232.61	263.11	232.61	249.44	290.41	260.20	329.82	200.32	257.32	179.57	263.11	237.44	237.44	226.76	226.76	226.76	249.44	249.44	249.44	249.44	278.99	249.44	254.48	192.90	237.44	157.45	237.44	237.44	375.07	237.44	297.93	186.01	0.00	226.76	135.51	278.99	208.36	249.44	244.75	297.93	352.15	174.66	246.80	230.56	200.32	208.36	243.95	321.38	192.90	215.61	237.44	225.50	337.78	263.11	246.80	480.62	99999	352.15	246.80	99999	297.93	480.62	268.41	352.15	99999	
217.12	244.19	167.87	446.65	286.78	358.35	275.71	99999	263.11	186.01	340.54	173.55	308.01	152.63	257.32	186.01	742.72	200.32	446.65	167.87	340.54	173.55	312.34	208.36	312.34	316.79	365.19	179.57	257.32	226.76	480.62	480.62	249.44	135.51	135.51	135.51	143.68	143.68	143.68	148.05	352.15	263.11	254.48	173.55	157.45	249.44	152.63	321.38	99999	157.45	65.15	263.11	226.76	0.00	186.01	186.01	226.76	237.44	672.95	217.12	237.44	317.44	388.23	156.67	249.44	249.44	278.33	321.38	278.99	198.41	297.93	183.82	221.14	396.97	246.80	278.99	297.93	321.38	198.41	99999	297.93	263.11	347.68	396.97	321.38	
297.93	204.36	297.93	312.34	241.60	279.71	260.20	335.08	208.36	278.99	232.61	278.99	308.01	200.32	290.41	278.99	312.34	321.38	272.48	208.36	380.07	249.44	340.54	186.01	99999	388.23	420.62	226.76	272.48	131.67	480.62	99999	249.44	278.99	278.99	278.99	321.38	321.38	321.38	297.93	278.99	263.11	230.22	217.12	278.99	179.57	278.99	217.12	454.21	278.99	278.99	278.99	135.51	186.01	0.00	226.76	217.12	278.99	259.80	263.11	99999	184.50	99999	245.49	263.11	208.36	243.95	297.93	173.55	215.61	208.36	225.50	143.38	352.15	246.80	208.36	99999	99999	235.01	297.93	278.99	480.62	268.41	263.11	396.97	
249.44	272.48	321.38	312.34	286.78	225.50	388.23	254.48	226.76	352.15	340.54	226.76	269.31	321.38	222.25	278.99	222.25	321.38	312.34	396.97	290.41	396.97	290.41	237.44	742.72	99999	99999	352.15	380.07	192.90	99999	99999	186.01	237.44	237.44	237.44	217.12	217.12	217.12	217.12	249.44	352.15	230.22	263.11	237.44	263.11	226.76	480.62	331.55	237.44	226.76	208.36	278.99	186.01	226.76	0.00	263.11	352.15	231.71	186.01	99999	258.57	316.79	206.18	396.97	237.44	218.55	99999	263.11	236.51	99999	225.50	169.46	321.38	388.23	237.44	99999	99999	198.41	99999	480.62	99999	195.14	99999	480.62	
321.38	340.54	352.15	446.65	269.31	279.71	99999	611.76	99999	278.99	99999	297.93	286.78	297.93	272.48	249.44	446.65	321.38	99999	321.38	290.41	352.15	290.41	237.44	99999	388.23	420.62	208.36	257.32	162.52	99999	99999	226.76	249.44	249.44	249.44	249.44	249.44	249.44	263.11	352.15	237.44	269.31	249.44	297.93	152.63	297.93	152.63	189.72	297.93	217.12	192.90	208.36	226.76	217.12	263.11	0.00	321.38	277.58	200.32	99999	184.50	246.80	263.11	217.12	396.97	181.75	99999	263.11	263.11	352.15	263.11	239.89	297.93	198.41	297.93	99999	352.15	191.07	99999	99999	352.15	268.41	321.38	396.97	
208.36	272.48	157.45	446.65	269.31	358.35	99999	99999	396.97	200.32	312.34	186.01	308.01	200.32	196.51	200.32	312.34	217.12	742.72	179.57	222.25	200.32	244.19	157.45	232.61	123.16	134.00	173.55	257.32	237.44	127.98	131.67	278.99	208.36	208.36	208.36	217.12	217.12	217.12	208.36	263.11	480.62	286.78	208.36	226.76	321.38	217.12	237.44	99999	226.76	237.44	217.12	249.44	237.44	278.99	352.15	321.38	0.00	672.95	263.11	100.11	482.29	388.23	263.11	278.99	99999	331.55	167.87	297.93	520.30	480.62	520.30	239.89	297.93	346.22	99999	108.50	157.45	388.23	480.62	396.97	396.97	300.31	208.36	99999	
365.98	99999	430.63	241.82	209.91	231.71	277.58	299.28	672.95	430.63	256.54	672.95	238.93	327.12	256.54	327.12	273.86	672.95	99999	327.12	273.86	430.63	273.86	672.95	294.88	99999	99999	99999	241.82	244.75	99999	99999	73.94	99999	99999	99999	277.58	277.58	277.58	277.58	76.25	99999	672.95	327.12	99999	184.31	99999	299.28	601.02	99999	430.63	327.12	244.75	672.95	259.80	231.71	277.58	672.95	0.00	672.95	99999	195.47	294.88	482.29	327.12	244.75	222.70	99999	220.20	365.98	672.95	327.12	256.54	327.12	580.32	99999	99999	99999	417.24	672.95	99999	99999	12.24	430.63	99999	
217.12	244.19	263.11	257.32	254.48	279.71	294.13	432.89	352.15	237.44	257.32	263.11	269.31	237.44	272.48	237.44	272.48	278.99	446.65	263.11	244.19	249.44	257.32	263.11	272.48	346.22	303.79	352.15	446.65	200.32	99999	396.97	200.32	249.44	249.44	249.44	186.01	186.01	186.01	208.36	278.99	396.97	241.60	263.11	249.44	208.36	249.44	278.99	207.96	263.11	226.76	226.76	297.93	217.12	263.11	186.01	200.32	263.11	672.95	0.00	263.11	238.59	388.23	263.11	278.99	263.11	161.18	99999	321.38	358.35	297.93	358.35	205.41	396.97	316.79	226.76	396.97	99999	166.29	99999	99999	480.62	441.45	321.38	297.93	
226.76	290.41	249.44	312.34	286.78	99999	99999	99999	99999	226.76	340.54	237.44	286.78	200.32	340.54	208.36	340.54	217.12	99999	200.32	380.07	200.32	340.54	249.44	257.32	101.65	109.62	208.36	380.07	99999	121.02	111.47	480.62	321.38	321.38	321.38	237.44	237.44	237.44	278.99	480.62	278.99	241.60	200.32	396.97	297.93	396.97	297.93	278.33	480.62	249.44	480.62	352.15	237.44	99999	99999	99999	100.11	99999	263.11	0.00	369.03	462.33	622.85	99999	99999	259.65	173.55	99999	409.52	297.93	324.74	99999	99999	99999	396.97	53.36	179.57	99999	99999	249.44	99999	99999	263.11	99999	
238.59	278.33	258.57	310.47	195.47	195.47	222.00	238.59	222.00	317.44	278.33	222.00	358.35	238.59	218.55	238.59	254.13	258.57	99999	283.68	358.35	238.59	278.33	222.00	99999	238.59	258.57	207.83	254.13	55.03	317.44	482.29	207.83	283.68	283.68	283.68	238.59	238.59	238.59	283.68	238.59	238.59	222.00	174.66	283.68	130.53	283.68	222.00	251.21	317.44	258.57	157.57	174.66	317.44	184.50	258.57	184.50	482.29	195.47	238.59	369.03	0.00	358.35	255.90	238.59	258.57	206.93	482.29	283.68	195.47	317.44	195.47	69.38	283.68	172.06	317.44	369.03	369.03	254.13	317.44	99999	317.44	182.50	369.03	482.29	
388.23	99999	275.71	99999	217.81	99999	340.54	239.04	260.20	246.80	99999	246.80	99999	462.33	99999	316.79	99999	275.71	99999	99999	99999	99999	611.76	462.33	99999	446.65	358.35	260.20	99999	224.50	388.23	316.79	316.79	316.79	316.79	294.13	235.01	235.01	235.01	260.20	346.22	462.33	556.27	346.22	260.20	177.88	246.80	294.13	296.72	260.20	246.80	275.71	246.80	388.23	99999	316.79	246.80	388.23	294.88	388.23	462.33	358.35	0.00	245.49	294.13	99999	165.65	316.79	99999	260.07	316.79	276.28	159.95	294.13	99999	99999	99999	275.71	312.34	99999	388.23	99999	268.41	294.13	99999	
170.52	388.23	206.18	275.71	328.53	99999	242.12	377.47	230.56	163.34	301.12	195.96	235.50	178.27	507.99	195.96	335.41	186.71	388.23	195.96	335.41	217.61	507.99	263.11	238.79	306.51	321.96	195.96	99999	206.18	284.59	413.10	230.56	90.26	90.26	87.16	87.16	87.16	87.16	75.74	284.59	263.11	271.42	163.34	2.14	195.96	1.06	622.85	99999	3.23	186.71	186.71	230.56	156.67	245.49	206.18	263.11	263.11	482.29	263.11	622.85	255.90	245.49	0.00	284.59	217.61	182.08	217.61	206.18	244.60	245.49	244.60	239.89	622.85	280.10	312.08	312.08	206.18	306.51	312.08	263.11	413.10	347.68	284.59	284.59	
208.36	99999	263.11	446.65	241.60	225.50	462.33	372.42	99999	278.99	742.72	249.44	432.89	186.01	380.07	249.44	290.41	237.44	742.72	179.57	446.65	186.01	340.54	278.99	99999	346.22	420.62	249.44	446.65	226.76	480.62	352.15	396.97	352.15	352.15	321.38	278.99	278.99	278.99	263.11	321.38	99999	432.89	278.99	263.11	200.32	263.11	237.44	243.95	263.11	297.93	114.55	200.32	249.44	263.11	396.97	217.12	278.99	327.12	278.99	99999	238.59	294.13	284.59	0.00	249.44	207.96	480.62	249.44	248.91	249.44	236.51	263.11	99999	316.79	297.93	99999	297.93	316.79	99999	99999	396.97	244.36	99999	99999	
396.97	222.25	99999	272.48	286.78	324.74	206.35	335.08	226.76	396.97	312.34	263.11	335.08	249.44	340.54	297.93	446.65	396.97	272.48	321.38	244.19	396.97	212.89	99999	257.32	99999	99999	321.38	222.25	208.36	99999	99999	352.15	352.15	352.15	352.15	321.38	321.38	321.38	321.38	278.99	99999	99999	237.44	226.76	208.36	237.44	278.99	99999	226.76	263.11	237.44	208.36	249.44	208.36	237.44	396.97	99999	244.75	263.11	99999	258.57	99999	217.61	249.44	0.00	243.95	99999	100.11	225.50	90.01	236.51	419.56	99999	346.22	396.97	99999	99999	294.13	480.62	480.62	480.62	268.41	99999	352.15	
331.55	292.17	99999	203.16	168.47	216.75	437.01	287.73	331.55	99999	358.35	331.55	200.78	230.43	270.57	301.40	213.42	331.55	319.83	301.40	224.89	454.21	237.89	331.55	319.83	296.72	219.44	243.95	224.89	167.56	99999	331.55	243.95	259.65	259.65	243.95	243.95	243.95	243.95	301.40	218.55	375.07	249.56	198.41	198.41	161.18	198.41	218.55	203.16	207.96	218.55	181.75	243.95	278.33	243.95	218.55	181.75	331.55	222.70	161.18	259.65	206.93	165.65	182.08	207.96	243.95	0.00	218.55	243.95	303.79	230.43	303.79	169.46	375.07	325.57	375.07	301.40	259.65	274.41	99999	301.40	99999	244.36	454.21	99999	
200.32	99999	208.36	742.72	611.76	279.71	99999	241.60	263.11	200.32	742.72	217.12	432.89	297.93	446.65	249.44	742.72	192.90	99999	226.76	99999	352.15	99999	237.44	380.07	142.28	130.10	226.76	742.72	321.38	148.05	217.12	480.62	278.99	278.99	278.99	226.76	226.76	226.76	217.12	99999	321.38	286.78	237.44	237.44	297.93	237.44	263.11	331.55	249.44	321.38	480.62	321.38	321.38	297.93	99999	99999	167.87	99999	99999	173.55	482.29	316.79	217.61	480.62	99999	218.55	0.00	99999	99999	480.62	99999	337.78	297.93	99999	352.15	173.55	74.67	99999	99999	297.93	480.62	99999	263.11	352.15	
99999	244.19	321.38	272.48	210.80	248.91	99999	372.42	297.93	99999	257.32	297.93	335.08	321.38	290.41	321.38	244.19	99999	340.54	352.15	312.34	99999	380.07	396.97	290.41	99999	420.62	321.38	272.48	237.44	99999	99999	226.76	297.93	297.93	297.93	480.62	480.62	480.62	396.97	208.36	99999	372.42	237.44	226.76	217.12	226.76	297.93	99999	226.76	278.99	192.90	192.90	278.99	173.55	263.11	263.11	297.93	220.20	321.38	99999	283.68	99999	206.18	249.44	100.11	243.95	99999	0.00	358.35	131.67	358.35	99999	99999	294.13	480.62	99999	99999	206.35	396.97	99999	480.62	300.31	352.15	99999	
236.51	272.90	206.63	472.11	236.51	409.52	198.41	269.59	225.50	198.41	472.11	177.27	269.59	299.68	390.02	215.61	345.64	248.91	99999	324.74	390.02	358.35	345.64	236.51	291.76	99999	305.99	225.50	345.64	248.91	358.35	99999	263.11	263.11	263.11	248.91	263.11	263.11	263.11	279.71	236.51	299.68	263.11	206.63	279.71	215.61	263.11	225.50	336.66	279.71	236.51	236.51	215.61	198.41	215.61	236.51	263.11	520.30	365.98	358.35	409.52	195.47	260.07	244.60	248.91	225.50	303.79	99999	358.35	0.00	299.68	5.18	263.11	225.50	351.85	248.91	99999	358.35	319.83	99999	299.68	99999	268.41	99999	520.30	
